,city_code,Settlement_Council,econ_per_capita,vice_per_capita,property_per_capita,sex_per_capita,fraud_per_capita,body_per_capita,public_order_per_capita,traffic_per_capita,other_per_capita,license_per_capita,person_per_capita,security_per_capita,administrative_per_capita,last_city_type
750,0487,ג'יש,0.05359297972876225,0.0,0.0347731194054062,0.0,0.0,0.07120210163964127,0.1933367889553409,0.0,0.0,0.0,0.0,0.0,0.0,3.0
751,0487,ג'יש,0.0,0.020789145693481732,0.08113727861261447,0.0,0.0,0.10680315245946191,0.30381495407267856,0.0,0.0,0.0,0.0,0.0,0.0,3.0
752,0487,ג'יש,0.0,0.020789145693481732,0.30136703484685373,0.0,0.08306911857958149,0.24920735573874445,0.3452442659916802,0.0,0.4178820545339252,0.0,0.0,0.0,0.0,3.0
753,0487,ג'יש,0.0,0.0,0.011591039801802067,0.0,0.0,0.07120210163964127,0.055239082558668835,0.0,0.0,0.0,0.0,0.0,0.0,3.0
754,0487,ג'יש,0.0,0.0,0.05795519900901034,0.0,0.08306911857958149,0.07120210163964127,0.1380977063966721,0.0,0.08357641090678503,0.0,0.0,0.0,0.0,3.0
755,0487,ג'יש,0.0,0.0,0.0,0.0,0.0,0.07120210163964127,0.055239082558668835,0.0,0.0,0.0,0.0,0.0,0.0,3.0
756,0489,דבוריה,0.0,0.02432534428389589,0.07798527261197603,0.0,0.02429975885735485,0.12497018840925353,0.15754819581737198,0.0,0.09779261732517157,0.0,0.0,0.0,0.0,3.0
757,0489,דבוריה,0.015677263778938612,0.042569352496817814,0.09493859274501429,0.0,0.0485995177147097,0.12497018840925353,0.16966728780332366,0.0,0.12224077165646448,0.0,0.0,0.0,0.0,3.0
758,0489,דבוריה,0.0,0.018244008212921922,0.0508599603991148,0.07074063162642166,0.12149879428677425,0.1666269178790047,0.13331001184546862,0.0,0.22003338898163605,0.0,0.07421867987865079,0.0,0.0,3.0
759,0489,דבוריה,0.015677263778938612,0.036488016425843844,0.08137593663858368,0.0,0.02429975885735485,0.1457985531441291,0.15754819581737198,0.0,0.048896308662585784,0.08509884198531945,0.0,0.0,0.0,3.0
760,0489,דבוריה,0.0,0.07297603285168769,0.1085012488514449,0.0,0.0485995177147097,0.22911201208363147,0.15350849848872142,0.0,0.024448154331292892,0.0,0.0,0.0,0.0,3.0
761,0489,דבוריה,0.0,0.042569352496817814,0.09493859274501429,0.0,0.07289927657206456,0.23952619445106926,0.1656275904746731,0.15262474494527917,0.07334446299387869,0.0,0.07421867987865079,0.0,0.0,3.0
762,0489,דבוריה,0.031354527557877224,0.006081336070973973,0.14918921717073677,0.0,0.0,0.13538437077669133,0.11311152520221578,0.0,0.09779261732517157,0.0,0.0,0.0,0.0,3.0
763,0489,דבוריה,0.0,0.018244008212921922,0.23056515380932044,0.0,0.0,0.17704110024644248,0.27469941834823836,0.07631237247263958,0.09779261732517157,0.0,0.07421867987865079,0.0,0.0,3.0
764,0489,דבוריה,0.0,0.036488016425843844,0.1457985531441291,0.0,0.07289927657206456,0.11455600604181573,0.1777466824606248,0.0,0.07334446299387869,0.0,0.0,0.0,0.0,3.0
765,0489,דבוריה,0.0,0.02432534428389589,0.1017199207982296,0.0,0.0485995177147097,0.13538437077669133,0.18178637978927534,0.07631237247263958,0.17113708031905026,0.0,0.0,0.02496325785140476,0.0,3.0
766,0489,דבוריה,0.015677263778938612,0.060813360709739736,0.09493859274501429,0.0,0.0485995177147097,0.1562127355115669,0.16966728780332366,0.11446855870895938,0.09779261732517157,0.04254942099265972,0.0,0.0,0.0,3.0
767,0489,דבוריה,0.015677263778938612,0.1155453853485055,0.07798527261197603,0.0,0.0485995177147097,0.1666269178790047,0.27469941834823836,0.0,0.07334446299387869,0.04254942099265972,0.0,0.0,0.0,3.0
768,0489,דבוריה,0.031354527557877224,0.04865068856779178,0.05764128845233011,0.0,0.0,0.07289927657206455,0.1979451691038776,0.0,0.048896308662585784,0.08509884198531945,0.0,0.0,0.0,3.0
769,0489,דבוריה,0.031354527557877224,0.030406680354869868,0.09154792871840664,0.0,0.02429975885735485,0.18745528261388028,0.27065972101958774,0.11446855870895938,0.12224077165646448,0.04254942099265972,0.0,0.04992651570280952,0.0,3.0
770,0489,דבוריה,0.0,0.0668946967807137,0.08137593663858368,0.0,0.0971990354294194,0.11455600604181573,0.25046123437633494,0.0,0.14668892598775737,0.0,0.07421867987865079,0.0,0.0,3.0
771,0489,דבוריה,0.031354527557877224,0.0912200410646096,0.07459460858536839,0.0,0.02429975885735485,0.18745528261388028,0.20602456376117873,0.0,0.07334446299387869,0.04254942099265972,0.0,0.01248162892570238,0.0,3.0
772,0489,דבוריה,0.0,0.0668946967807137,0.07120394455876072,0.0,0.12149879428677425,0.11455600604181573,0.23834214239038326,0.0,0.12224077165646448,0.0,0.0,0.1372979181827262,0.0,3.0
773,0489,דבוריה,0.04703179133681584,0.02432534428389589,0.12545456898448318,0.0,0.0971990354294194,0.24994037681850706,0.3231757862920451,0.07631237247263958,0.0,0.04254942099265972,0.0,0.1872244338855357,0.0,3.0
774,0489,דבוריה,0.0,0.012162672141947946,0.0508599603991148,0.0,0.02429975885735485,0.21869782971619364,0.2423818397190338,0.0,0.024448154331292892,0.08509884198531945,0.07421867987865079,0.1248162892570238,0.0,3.0
775,0489,דבוריה,0.031354527557877224,0.02432534428389589,0.06442261650554541,0.0,0.02429975885735485,0.22911201208363147,0.21814365574713043,0.0,0.09779261732517157,0.04254942099265972,0.0,0.0,0.0,3.0
776,0489,דבוריה,0.0,0.0,0.07798527261197603,0.0,0.0485995177147097,0.13538437077669133,0.1454291038314203,0.0,0.024448154331292892,0.0,0.0,0.0,0.0,3.0
777,0490,דייר אל אסד,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
778,0490,דייר אל אסד,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
779,0490,דייר אל אסד,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
780,0490,דייר אל אסד,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
781,0490,דייר אל אסד,0.0,0.0,0.0,0.0,0.02025512176265945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
782,0490,דייר אל אסד,0.0,0.04055289711155246,0.00282629605990597,0.0,0.0,0.0,0.02693839449401492,0.0,0.0,0.0,0.0,0.0,0.0,3.0
783,0490,דייר אל אסד,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
784,0490,דייר אל אסד,0.0,0.0,0.00282629605990597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
785,0490,דייר אל אסד,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
786,0490,דייר אל אסד,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
787,0490,דייר אל אסד,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
